medium,ploidy,replicate,exp_folder,Position_n,run_number,Cell_ID,mKate_stain_index,mNeon_inside_cell_stain_index,mNeon_inside_mtNet_stain_index
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_5,4,1,1.9824827138846242,2.2187310991329667,0.7229479265772472
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_6,4,1,1.5960939495177684,2.2776612581834534,0.854654005655297
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_7,4,1,1.8472431946543142,2.2662517994702123,0.8074742229876272
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_7,4,2,2.55724699244559,4.966099996597813,0.9423729652097759
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_8,4,1,1.666899718970815,2.209152606102593,0.688303221643062
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_9,4,1,1.6484154060442435,2.3475064034226616,0.8395459742184143
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_9,4,2,1.8405531873722465,2.0230631652696984,0.6461983148684145
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_10,4,1,1.4729205246013903,2.2815284439541554,0.7240764910213966
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_10,4,2,1.5820494696964498,2.2225177538301093,0.7882192827661151
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_11,4,1,2.1248886562955507,2.6250303698088153,0.7434809521993312
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_11,4,2,2.781194157793889,2.1631071505386172,0.5427887819456388
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_12,4,1,1.937200247019968,2.725985600563154,0.890690209689266
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_12,4,2,1.763321920461007,2.2580500633577714,0.5941958115575238
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_13,4,1,2.104515097613273,2.201872100236078,0.5810557642437227
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_13,4,2,2.464321808057496,4.743515517386445,0.41636809145914006
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_14,4,1,2.1057006875732425,2.3280208447504163,0.6829186411223013
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_15,4,1,1.6114875335936492,1.9072786553299774,0.6355896776921446
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_16,4,1,1.737509490281153,2.117080973917453,0.6937480839144898
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_17,4,1,1.547336413934014,1.9576351427206014,0.7513101969551513
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_17,4,2,1.756031391758004,2.224020056952697,0.8372218091369098
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_18,4,1,1.6437965389225666,2.361814381993821,0.7950047662715949
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_18,4,2,1.99474141788914,2.1825961032355914,0.8341465375605008
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_19,4,1,2.0405802201812655,2.5312246488893764,0.8742305973822769
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_19,4,2,2.2756197374737392,3.9215783261657635,1.3247625882823828
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_20,4,1,1.7180064646557591,2.2532452644487764,0.6299740527096386
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_21,4,1,1.7049538951935328,2.274255365728588,0.6816573680324085
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_21,4,2,2.4205665825051947,6.55952619545569,0.6739250841164299
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_22,4,1,1.5143672567726194,2.1499800749338345,0.6824239418559583
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_22,4,2,1.6852594800485865,2.063207134083567,0.7459696382813971
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_23,4,1,1.5700230094628624,2.559884725894978,0.9449074337957807
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_23,4,2,1.7667936095017491,2.3221997494339957,0.7451533591968843
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_24,4,1,1.7868832865505502,1.9863063641109784,0.6423850240397344
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_25,4,1,2.050339441186162,1.9737258327760572,0.45610242958473257
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_26,4,1,1.7227740480274838,2.3381306855998054,0.8502613820965602
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_26,4,2,2.386729361180215,2.2473784118199895,0.6613931788729893
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_27,4,1,1.8260056321694877,2.1862316696196324,0.642133149766501
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_28,4,1,1.8499904542076582,2.2723637737907154,0.9050451112408897
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_28,4,2,1.9191302998896402,1.9744716092627737,0.7214246648405678
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_29,4,1,1.5350571084636155,2.2764014393125755,0.881188732304736
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_29,4,3,1.625469913589044,2.175921121361056,0.7637032202107684
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_30,4,1,2.0370659394045134,2.1465045580056077,0.5178987071074135
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_31,4,1,1.7453650006265882,1.9861721607584755,0.678919818909792
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_31,4,2,1.8768219204781236,2.137474022306325,0.7549209805249667
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_32,4,1,1.9091922119914086,1.9831603546724772,0.47634312098857
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_33,4,1,1.9252929636803984,2.7052689474920983,1.0151061350693402
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_33,4,2,1.58435545224585,2.197934552545797,0.6293393055534037
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_34,4,1,2.0730158216311647,1.7381128256792768,0.3359542547379333
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_34,4,2,1.7802860584872366,1.9613354292841567,0.35681044622354907
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_35,4,1,1.667831286393449,2.290361443189447,0.6551056973687983
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_35,4,2,1.7408807194952027,2.2319659638822755,0.7630799673512256
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_36,4,1,2.001227309051849,2.4597218107678214,0.8366257533613196
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_36,4,2,2.0010944163347593,2.2097353274616633,0.5244154218344124
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_37,4,1,1.6269077571048771,2.0577663119487863,0.6381772622030585
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_38,4,1,1.8179979584151602,2.347000000008253,0.8261112033673876
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_38,4,2,2.32928322560717,4.002369626722101,0.1237062869818551
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_39,4,1,1.6027710564383393,2.184562620196427,0.7289580126552668
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_39,4,2,1.5471162890229306,2.026559570533314,0.6737608516701845
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_40,4,1,2.2445863948982367,2.4749886169058835,0.6731056451406319
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_41,4,1,1.9288347059049218,2.3311627876052334,0.5489063964494887
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_41,4,2,1.7363036539117855,2.1427921494139786,0.6483996261898325
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_42,4,1,2.009615162475649,2.40414086999655,0.6216305298458067
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_43,4,1,1.5848736053944767,2.1925117155676035,0.6312292525032537
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_43,4,2,1.799839457783153,2.04725003393074,0.6058223583266733
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_44,4,1,1.5646604544081555,2.0020061585048645,0.6778112214527039
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_44,4,2,1.9048689711800904,2.3918123996438765,0.8487821677616361
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_45,4,1,1.7950236486583446,2.0117330600982557,0.6964675226305688
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_46,4,1,1.8981654504836638,2.175307647156953,0.6424928643940042
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_47,4,1,1.9275859650733669,2.1854701024551724,0.629129246481017
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_47,4,2,2.5880680167926124,2.3340048180531325,0.688249490983686
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_48,4,1,1.496405266310998,2.143112570474332,0.6370984607782316
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_48,4,2,1.6570667996944517,2.9307970053756995,0.9296141082589614
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_49,4,1,1.877864326690706,2.1511096405855294,0.7009847093247037
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_50,4,1,1.749298679159844,2.0641372013842396,0.5937556388260262
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_15nM,Position_50,4,2,1.8580770616061855,1.7953671445794188,0.681139527900012
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_1,4,1,1.3097242219534213,2.1138846492434347,0.5819413234198988
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_2,4,1,1.5913478726047618,2.103112037494087,0.6959730308988195
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_2,4,2,1.265298804678859,1.9656343352868344,0.6113855960548065
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_3,4,1,1.7621130072860893,1.8879890024725228,0.6558178313273747
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_4,4,1,1.7725225933693287,1.8792715499260866,0.6567554995392462
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_4,4,2,1.3415347621279043,1.8808229118616955,0.7592084332647021
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_5,4,2,1.5825746222548513,1.8154320560388826,0.6623016525123447
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_5,4,3,1.3615552965746378,2.1231704688949904,0.7286786619591249
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_6,4,1,1.4045797770981139,2.0472883832942284,0.7653598287969336
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_6,4,3,1.260640280739092,2.0566009011594657,0.6662098587891286
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_7,4,1,1.595088974090596,2.103063300998486,0.6576543292155854
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_7,4,2,2.0702267349718237,1.9673364358011858,0.5923223052959236
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_8,4,1,1.5816176231928682,2.03645205461638,0.5467780787004837
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_8,4,2,1.9328840915371877,2.1175660530534346,0.6513729414436747
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_9,4,1,1.4521524651951396,2.1782345369239,0.7113915919337342
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_9,4,2,1.7070913236399918,2.050575733165363,0.4878918497227572
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_10,4,2,1.6003065026484378,2.0135907722262356,0.7022564114277127
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_10,4,3,2.1628166964485427,5.25898709782753,1.2543170707613598
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_11,4,1,1.3929218776096997,1.7343054988228572,0.6919026706465858
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_12,4,1,1.7627782692453433,2.0429716507724986,0.7581334494699534
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_12,4,2,1.4705157147243992,2.2870683616329486,0.8020690578868599
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_13,4,1,1.9633812067533671,2.3063188127576795,0.814138617314751
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_13,4,2,1.6631506220532961,2.0283341525570266,0.5778076276622504
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_14,4,1,1.4862393609868632,2.096449361552291,0.6341441481623789
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_14,4,2,1.7395285418855586,2.119826976176049,0.733553294919001
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_15,4,1,1.9317884236739018,2.5512097543001286,0.6163564949835191
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_15,4,2,1.951187225985726,2.281926145280965,0.6123415192802389
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_16,4,1,1.6714822031139038,1.8815970903262496,0.7030541692520907
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_16,4,2,1.4209654133274,2.0197420206535157,0.6330422819343949
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_17,4,1,1.8226585449911827,2.1177200670618372,0.7533743537873836
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_17,4,2,1.681478838527614,2.006529676735374,0.5903140894177625
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_18,4,9,1.6762892217201868,1.931780404133799,0.5784049765714444
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_19,4,1,1.491611888254725,2.215446280716707,0.6348267062654668
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_19,4,2,1.808281572242727,2.4855933516862714,0.7758516753712941
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_20,4,2,1.5132416999626694,2.1088927619405413,0.6382008371458099
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_20,4,3,1.6812656810976432,2.190896416737453,0.6790446676353746
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_21,4,1,1.6616184069766353,2.0721843073105237,0.6341957998981803
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_21,4,3,1.5236161617631787,2.133816265123387,0.7466988438303985
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_22,4,1,1.3934157568957777,1.9614786701038607,0.585080041179737
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_22,4,2,1.6938519674192138,2.4477781382281254,0.8314680673677451
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_23,4,1,1.8920733757205734,2.090565436137872,0.7239114111056342
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_23,4,2,1.7432179247352044,1.9824872913324576,0.5886708600052852
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_24,4,1,1.502450832651119,1.9771904617670912,0.7774645018193486
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_25,4,1,1.8211439748247404,2.3393711777718376,0.8836401683042499
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_25,4,2,1.432342645844285,2.0176009152112657,0.526938129667668
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_26,4,1,1.4939655091668076,2.1695572086184853,0.8489756442189542
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_26,4,2,1.423649261511918,1.9905632012317096,0.7763314646061396
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_27,4,1,1.5121732213255739,2.253554305491825,0.7022049958192755
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_27,4,2,1.5948171379435665,2.219733662001651,0.6747134511763893
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_28,4,1,1.4906710356398005,2.0006458169447057,0.7569484461443937
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_28,4,2,1.365218469450162,2.0705739910607224,0.6362316610810406
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_29,4,1,1.8861263860356232,1.6481055738770527,0.6031562784233645
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_29,4,2,1.585883179537461,1.8867401768150427,0.5118324139799051
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_30,4,1,1.6056291044419182,1.9048227935706954,0.5410146460398714
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_31,4,1,1.173277860900104,1.527799458170235,0.6345760183918348
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_31,4,2,1.6471158939371506,2.7035646010933414,0.7484155861082683
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_32,4,1,1.863400475080678,1.9897667897144127,0.5607208769414699
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_33,4,1,1.5916522099666621,1.8603566446815418,0.6845941166410898
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_33,4,2,1.408111936947313,1.9279707618931927,0.7054171209956457
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_34,4,1,1.4866998708337948,1.9512489190333488,0.6317271926489244
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_35,4,1,1.5926274526387547,2.1608485269396236,0.794266737672757
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_36,4,1,1.3864738381493207,2.074017120047246,0.7042970943125217
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_36,4,2,1.5497774470005001,1.9414285600015966,0.7488165904911995
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_37,4,1,1.6085953078530368,2.2894242305484336,0.8062185336013123
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_37,4,2,1.4294011654819891,1.955923702236834,0.5011444855713477
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_38,4,1,1.3444262473462567,1.9435857278283655,0.7549755401338404
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_39,4,1,1.6140780009039812,1.885520846782587,0.48936127659281853
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_39,4,2,2.160103351163304,2.1169323226947374,0.47752629219456433
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_40,4,1,1.6384780265300556,1.8214605380523499,0.5158904721314505
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_41,4,1,1.3709637387652378,2.1335762728058167,0.7437336814823614
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_42,4,1,2.0327004087826066,2.124711322552757,0.785262444481089
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_42,4,2,1.8052899118760801,1.9806749768337975,0.5692894822904112
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_43,4,1,1.416061937534509,1.8718367651664152,0.6664813850741984
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_44,4,1,1.6850400890310655,1.9923430841654213,0.5942486181621888
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_45,4,1,1.309095013605329,1.9664303892520214,0.7516361048401181
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_45,4,2,1.1090614115146753,1.9000123402792732,0.7310824538898131
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_46,4,1,1.5068413052656124,1.842401005541014,0.5321492285792783
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_47,4,1,1.696325042598376,2.1154987762254214,0.759892709169194
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_47,4,4,1.493523834302088,2.121812663341689,0.5516952384448205
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_48,4,1,1.912506769028745,2.039845954487939,0.5392260221280407
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_48,4,2,1.805189762589448,1.9710742408130595,0.6329007509843185
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_49,4,1,1.3900227717922404,1.9936990510840606,0.8319166036834341
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_49,4,2,1.4416581506002808,1.9283760111173718,0.7135640966031638
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_50,4,1,1.6271466539714265,1.9896324264922987,0.7333973618973098
SCGE,Diploids,2020-04-27_SCGE_Diploid_3,2020-27-04_ASY15_SCGE_60nM,Position_50,4,2,1.4541393396449,2.0194689205177845,0.6943339867946378
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_1,4,1,2.846237975898075,2.879458395859918,0.6835401059111335
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_1,4,2,3.619236654966922,2.2717437680537436,0.42016997864505784
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_2,4,1,2.9892897268735745,2.975787959873858,0.8470459520176618
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_2,4,2,2.3874119093993698,2.915909735719767,0.9709904285130402
